Subject,Type,Timepoint,Rating,BRat
5aa806e7777df200016088c5,Self,Future,3,0.5
5ef05a7425018a31e8bb3c68,Self,Future,3,0.5
5d045502bdeaa5000165e935,Self,Future,4,0.749885845
5c4de8f726093e000134ee6e,Self,Future,2,0.250114155
5eb2f1a1ce5ba10ab2c0a042,Self,Future,2,0.250114155
5dd1ab5dd3ac2a21600f87b8,Self,Future,5,0.999771689
5e935ec0ba38620009a3b0d8,Self,Future,4,0.749885845
5e9a567a22a6fa0ee4cf44f1,Self,Future,3,0.5
5eba34aa6f816b16d72f49e1,Self,Future,3,0.5
5df97abeabec5d6fcbbc764d,Self,Future,3,0.5
5c586f5eee248f00016b7fe7,Self,Future,4,0.749885845
57656f6c2bfddf000125cce5,Self,Future,3,0.5
5e40774a2ee93c2ae0ecad03,Self,Future,3,0.5
5e23646fd3ba5760bca7801c,Self,Future,5,0.999771689
5eeab761609f0d1df85d61bf,Self,Future,2,0.250114155
5e8b835818346405e2571585,Self,Future,2,0.250114155
5dd0c43acaee3e187643d32b,Self,Future,4,0.749885845
5cfbdcec8483c6001930c1b1,Self,Future,1,0.000228311
5db6ff8c7f9e6b000dd24a19,Self,Future,1,0.000228311
5e2093a7e10aa2000c631268,Self,Future,2,0.250114155
5c8676deddda2d00012ad386,Self,Future,2,0.250114155
5e876872ca754f08ceb52e9e,Self,Future,3,0.5
5d4702f04f947a0001181420,Self,Future,3,0.5
5d62935aacd67c0015b06e8d,Self,Future,3,0.5
5cfea2427b91e70001423ffb,Self,Future,3,0.5
5daab7a060ac5d0014235b89,Self,Future,2,0.250114155
5ea9024a58a5ae36f0416ed6,Self,Future,3,0.5
5ebc75d16a8f8f0c09ba480b,Self,Future,3,0.5
5e13d5a0398bb6a1517fab4c,Self,Future,3,0.5
5e921c1b451807056a5e85bb,Self,Future,3,0.5
5cf7bfff528ef50001e96f69,Self,Future,3,0.5
5e9b061b5eb4e3000a5ebc0b,Self,Future,3,0.5
56ec151f388e1d000a5924d0,Self,Future,4,0.749885845
5e0e32ee1d4607573dc85b1f,Self,Future,4,0.749885845
58474a9c89af6500017f4cd6,Self,Future,2,0.250114155
5ecacb83b7f79d242d455216,Self,Future,4,0.749885845
5e7f64a99b18e463f74b0c91,Self,Future,3,0.5
5e84cf62eabe5c081ea860c5,Self,Future,2,0.250114155
5ea523b2a7782138712c7e1b,Self,Future,4,0.749885845
5e602d66bc402a381b35f74a,Self,Future,3,0.5
5e1276f7e69d0a912635da16,Self,Future,3,0.5
5d9373b0e04970001ab482da,Self,Future,2,0.250114155
559ef308fdf99b2616ff2a4f,Self,Future,3,0.5
5ca272f5caf59c0001a942cb,Self,Future,4,0.749885845
5b25c819a7cee100011d9091,Self,Future,5,0.999771689
5e3cba059e9d0b0b3663c90c,Self,Future,2,0.250114155
5bd9fed6780d50000109c503,Self,Future,2,0.250114155
5c801cd6aaf2af0016478e6f,Self,Future,3,0.5
5e614c386ee9b3017b83e4bc,Self,Future,4,0.749885845
5eac2cc56665cc23af76e945,Self,Future,4,0.749885845
5e9b8957035d900898422c3c,Self,Future,2,0.250114155
5edbf245e31b590a6e572482,Self,Future,4,0.749885845
5eb0deb2bd00da19c156f390,Self,Future,3,0.5
5eaf33928c0ee3626f0036e5,Self,Future,2,0.250114155
5e700bdb6319c15ed8726932,Self,Future,5,0.999771689
5ec5ba3e981556631c1a78ba,Self,Future,4,0.749885845
5e3889c805856605d1838c21,Self,Future,5,0.999771689
5eefa601e2550709b46a3dff,Self,Future,1,0.000228311
5bcd295277740000016ab0a5,Self,Future,4,0.749885845
5b15de5cbd9c310001570400,Self,Future,2,0.250114155
55b237e6fdf99b19ea79d2f7,Self,Future,3,0.5
5db3b031efa9f6000cf02400,Self,Future,3,0.5
5e9a600390f4ad0f0f200993,Self,Future,2,0.250114155
5ef110ef74978d1e943f0e7a,Self,Future,2,0.250114155
5b457ba9eb64c200015bbab1,Self,Future,3,0.5
5ea3b1b9fc11ed33dde53561,Self,Future,3,0.5
5c8e1af5c6e10f00010d6212,Self,Future,3,0.5
5f5834134283933a1c3b42d0,Self,Future,5,0.999771689
5ee150a384b8a1164fef6273,Self,Future,3,0.5
5eee3a583a975d29fd3e6f38,Self,Future,3,0.5
5c82d0ac51b0e00015cbd2fc,Self,Future,3,0.5
58ac890076c5b70001662993,Self,Future,2,0.250114155
5bddd64b48428800013061a6,Self,Future,3,0.5
5ee100c8ac33db0e30697284,Self,Future,2,0.250114155
5c1bc0ab84ff14000184c2ce,Self,Future,3,0.5
5d849ee0a954540019f513dd,Self,Future,3,0.5
5f4d1371c20934977e621ac3,Self,Future,2,0.250114155
5f4ee7ff2c5da213f015a27e,Self,Future,3,0.5
5d74001d391b6600175f433b,Self,Future,2,0.250114155
5484fd09fdf99b38dfb9645c,Self,Future,3,0.5
5f5d967f60d7fa5fdca4cc4f,Self,Future,3,0.5
559d9916fdf99b1e2b2dc6b8,Self,Future,3,0.5
5a03d20a7ecfc50001be0a7a,Self,Future,2,0.250114155
5e2a425609072a0abb76094b,Self,Future,3,0.5
5dcf0e94fce60605794da411,Self,Future,3,0.5
5ee8fdbb6b0e1325a483f9fa,Self,Future,2,0.250114155
5f3b4854ac7ac783ce22070e,Self,Future,3,0.5
5f3ed5c238cf461818f961b0,Self,Future,3,0.5
5c6319a0b73d590001ae789d,Self,Future,2,0.250114155
5e38e79295ff561112eae457,Self,Future,2,0.250114155
5a91877e777df200015fa0f5,Self,Future,2,0.250114155
5f4a7a00dc1bde60ab8f7ac5,Self,Future,2,0.250114155
5e6da92a65f32b372cf0fbdc,Self,Future,1,0.000228311
5f6e36c7f042f033d0f97bc1,Self,Future,2,0.250114155
5f59dc445d3541000c150f40,Self,Future,3,0.5
5cfdd7d53ca1bb00011030d4,Self,Future,3,0.5
5825ecee95f3030001cf889a,Self,Future,1,0.000228311
5dcaf5db575da17c63ebb51b,Self,Future,2,0.250114155
5f7392562b5e060e795d20db,Self,Future,2,0.250114155
56f9364e895094000c8f4967,Self,Future,2,0.250114155
56259489ed6e5a0005c80fde,Self,Future,2,0.250114155
5ee2c239f4ec4b804a79cf80,Self,Future,3,0.5
5bdbf2d92562330001b8d056,Self,Future,1,0.000228311
5ace650a436f550001004f87,Self,Future,3,0.5
5f94a8e7fa8c422fc88940b0,Self,Future,3,0.5
5e63e24eaf3bd51660031dbe,Self,Future,3,0.5
5d8fea94efcbb5001756364b,Self,Future,3,0.5
5e4dd61e228f8723566e06d4,Self,Future,1,0.000228311
5f4c4b277200c9868db9d43f,Self,Future,3,0.5
5f49f3262a3d07563d14a7f1,Self,Future,3,0.5
5ee09c1a0c2ad1027f541f53,Self,Future,3,0.5
5ef1980b60a4447bc1a5408c,Self,Future,4,0.749885845
5daa6f580d55870011370fd3,Self,Future,3,0.5
5d305152b2cfe00019231a2a,Self,Future,4,0.749885845
56fa002e8425ef000b3a4276,Self,Future,4,0.749885845
5ec2feeb47c4471339d3b2ce,Self,Future,4,0.749885845
5e9fc65dee2ccf178f0e413f,Self,Future,3,0.5
5d264dc7e4a0cb001a3efea6,Self,Future,4,0.749885845
5f7d3ace29e51d20f794994a,Self,Future,3,0.5
5e28e8730fd86a0a19e084cd,Self,Future,2,0.250114155
5f2a12f5837dd81e5881b7cc,Self,Future,1,0.000228311
5a49d6a06d85f80001c25bc4,Self,Future,1,0.000228311
5e1c138a2bf9514062e4de6b,Self,Future,3,0.5
5f16f559325a640008bb9a07,Self,Future,3,0.5
5f4c5105ad5ee685d48bcca2,Self,Future,1,0.000228311
5f2853a8e736e613955f73bf,Self,Future,3,0.5
5f1a30f8e8cd9a11b2832182,Self,Future,4,0.749885845
5c6d590ca190e0000103ec5f,Self,Future,3,0.5
5c57c06ed05b82000139682e,Self,Future,2,0.250114155
5c0990b854deae0001ac693c,Self,Future,5,0.999771689
5c101f812a1a620001f04007,Self,Future,1,0.000228311
5c2fcd716ea6880001dc8e3d,Self,Future,3,0.5
5c9527e29e4f7400011e1571,Self,Future,5,0.999771689
5f1b2c6bb5afc42e312b436a,Self,Future,1,0.000228311
5dd2c9f2c925a82e5167ef8b,Self,Future,2,0.250114155
5b7cbe9db630cf000125dffe,Self,Future,2,0.250114155
59296fb2e8a7ff000163f033,Self,Future,2,0.250114155
5f9c3ecd9a95b50a57842e5c,Self,Future,4,0.749885845
5d94794a521f890016f93604,Self,Future,3,0.5
599ec7dc617ca80001fcd124,Self,Future,2,0.250114155
5e531b2205acdb33c0f5f24c,Self,Future,2,0.250114155
5dd3e9d93228863b9c89ad1a,Self,Future,3,0.5
5dbaded2af6b8e0e8c3632ed,Self,Future,1,0.000228311
5c12521fbf739a0001cfeb03,Self,Future,4,0.749885845
5db0a97f127d4000117cdfa0,Self,Future,3,0.5
5b26ed8a8ecf3f0001619040,Self,Future,3,0.5
58e79ac632bebb0001b741ec,Self,Future,3,0.5
5bf08e67d63d690001360a79,Self,Future,3,0.5
5b707a406f0ed10001bfb973,Self,Future,2,0.250114155
5f4c4dd50a92c286c1972f06,Self,Future,1,0.000228311
5f3ac1732efa0a74f975b1a8,Self,Future,1,0.000228311
5ea70b0537c5170b90ece8ac,Self,Future,2,0.250114155
5b9efb73d1ff7a00013bfe84,Self,Future,2,0.250114155
5f4813c94e8b081877fb26a6,Self,Future,1,0.000228311
5a947fb0f05361000171b5a3,Self,Future,3,0.5
5e89fdffad009e010e958ee7,Self,Future,1,0.000228311
5a5c23afe0cf3d0001268781,Self,Future,2,0.250114155
5f50732850c7c600098593df,Self,Future,1,0.000228311
5e2ac2aa0038f21089a533a4,Self,Future,5,0.999771689
59977c8ba7b2400001523396,Self,Future,2,0.250114155
5a5d7a42acc75b00017a8193,Self,Future,3,0.5
5ecaa9b289161d043d541b6c,Self,Future,2,0.250114155
599be3660ed7ae0001991db9,Self,Future,3,0.5
5f773334d74b082186824cac,Self,Future,4,0.749885845
5dea8a8fcd6328000aeb1cf4,Self,Future,2,0.250114155
5e3d679eaa341501c1a5a90b,Self,Future,2,0.250114155
5aeeb4903c80f200013af2ed,Self,Future,3,0.5
5dc59aea37023940a0860dea,Self,Future,2,0.250114155
5e3adfc595ff562fbdd130fa,Self,Future,3,0.5
5f26a21c70a6d23f6032b1ea,Self,Future,4,0.749885845
5c58e01e6f4ec5000164c35a,Self,Future,4,0.749885845
5f482b0da1cde52de45f174c,Self,Future,2,0.250114155
5e1a288a1859772a7ff2700a,Self,Future,2,0.250114155
5e9420fb792513752fd18744,Self,Future,2,0.250114155
5c39606586c1450001a9675d,Self,Future,4,0.749885845
5de9ca36a484410fdd8a928b,Self,Future,3,0.5
559fa17cfdf99b69c369d364,Self,Future,3,0.5
5ec771e68288e91bf1919096,Self,Future,2,0.250114155
5f6c102b6ec04317fc9a8127,Self,Future,3,0.5
5e4a59b502b78f4a232c0cff,Self,Future,4,0.749885845
5f034b403ad29e529145f174,Self,Future,2,0.250114155
5c31847f10677f0001ddc781,Self,Future,2,0.250114155
5ea5dd6605b5170963934a65,Self,Future,3,0.5
5e795b321feceb5164cd115d,Self,Future,3,0.5
5fa322092858085f30d5b011,Self,Future,1,0.000228311
5f50468c0868af1baaec306c,Self,Future,3,0.5
570521cfde5095001018a0c8,Self,Future,3,0.5
5b97f70161c19e00018db4a8,Self,Future,3,0.5
5b3e3a299a6a140001222ea1,Self,Future,3,0.5
557d84c8fdf99b4d577438df,Self,Future,2,0.250114155
5db3029ffa4efa000a145bde,Self,Future,2,0.250114155
54af2a48fdf99b09c01b3801,Self,Future,1,0.000228311
5e46f51bc3298c1bf813a984,Self,Future,3,0.5
5f2502c10858c4143fafa023,Self,Future,4,0.749885845
592e85797b619d0001cb07e9,Self,Future,4,0.749885845
55cd909c34e906000a8d1e1e,Self,Future,2,0.250114155
5f5feca329bdfb0cfc2a8928,Self,Future,3,0.5
5f723cf881f5c0159cfa6da1,Self,Future,3,0.5
5e3d91a08dfa83000c9f4d36,Self,Future,2,0.250114155
5ee9b0eb623285360eda1910,Self,Future,3,0.5
5eb030b6e679c6080c9b2350,Self,Future,3,0.5
5e87e49bb69f7b469f03cc68,Self,Future,2,0.250114155
5c3027ef69d7820001063974,Self,Future,2,0.250114155
5d6edb6ada16690017c9b828,Self,Future,3,0.5
5f500418133110165a1539a9,Self,Future,2,0.250114155
5f0dec5bb2612205fe864ab6,Self,Future,3,0.5
5c83f1ed20b39a001440b6b1,Self,Future,3,0.5
5f5f039252a9217cad40cc18,Self,Future,5,0.999771689
5be2e7e491deed00015adcb0,Self,Future,2,0.250114155
5c6b2f0d5b27b00001a3561f,Self,Future,3,0.5
5ec453f93ba6b432bdf01d58,Self,Future,2,0.250114155
5c7a94dc8fbcb100146b6dc7,Self,Future,4,0.749885845
5ecffcc0d483170a794928e9,Self,Future,3,0.5
59347d4f53490b0001563e47,Self,Future,2,0.250114155
5d1d3f10d5669200017b4e46,Self,Future,4,0.749885845
5e975c32ca82b62079dc8f7c,Self,Future,4,0.749885845
5dae25fc2e361800135fbd02,Self,Future,3,0.5
5df58b28ecb3ea3ed1ceea37,Self,Future,3,0.5
5e770f11a9d3b527c662aa23,Self,Future,3,0.5
5d453e8723a5bb0001492546,Self,Future,2,0.250114155
58ed2be2a083320001a13783,Self,Future,1,0.000228311
5f52e45ad408d55fa156aa21,Self,Future,3,0.5
5e3dff6b8714b707b9a258b0,Self,Future,3,0.5
5f1703a31ea06d025b729ad9,Self,Future,2,0.250114155
5d1618630b1f87001715eca7,Self,Future,3,0.5
5e8d44819163b611f62d706c,Self,Future,3,0.5
5f5d48f1c6768e5bcae08170,Self,Future,3,0.5
5c5deed04ee81200018ebb4a,Self,Future,4,0.749885845
5f2a13417b4ac51dc95d38c1,Self,Future,2,0.250114155
5d14cea059c33d0001f19bb3,Self,Future,1,0.000228311
5f9803e732d857040c277dd9,Self,Future,5,0.999771689
5edc3b7a96a72790ae256a1d,Self,Future,5,0.999771689
5e7c987c0d34ae2d8f9c7d8e,Self,Future,3,0.5
5d256c9b3eee7d001541a073,Self,Future,3,0.5
5987c9f26ab9880001b5b04d,Self,Future,2,0.250114155
5dd106ec7beb291ab1c63d0f,Self,Future,5,0.999771689
5d478068ff3efc001a89d7de,Self,Future,4,0.749885845
5ceff2032de4e90015c822c4,Self,Future,2,0.250114155
5d4e24cdcc0b630001a2698d,Self,Future,3,0.5
5e0d416d13ec504cb9c43cbf,Self,Future,3,0.5
5c7dcd11f066ff001568e56a,Self,Future,2,0.250114155
5f0963c6310eaf000b922e94,Self,Future,4,0.749885845
5b9ec956c8a17f000171f7ad,Self,Future,2,0.250114155
5e9aa65a9d211b140b6919f7,Self,Future,4,0.749885845
5ed8c264d134c803a2670e4c,Self,Future,2,0.250114155
5d4b265b72db9d0015e8aac6,Self,Future,3,0.5
5e7d031be805560ae6b93dba,Self,Future,3,0.5
5aa55cf8dbdb470001ef4cc5,Self,Future,2,0.250114155
5a7cb079aa46dd00016b5bfb,Self,Future,4,0.749885845
5c3fb71b36052e00016bb1a6,Self,Future,2,0.250114155
5ee2b44f470fa7446a470c8d,Self,Future,2,0.250114155
5e6869e6fe7f431210ced3f1,Self,Future,1,0.000228311
5debccb0389fde2b5e13fcea,Self,Future,2,0.250114155
5c11f8202b16ba0001c8b764,Self,Future,2,0.250114155
5ed1c05a74af59110a5aa82f,Self,Future,4,0.749885845
5e5d641259df370779040d9e,Self,Future,2,0.250114155
5aeda69f9457e00001054d76,Self,Future,3,0.5
5f48348c7dfbf12d50c6a7ec,Self,Future,2,0.250114155
589a46af57995d0001a8a03a,Self,Future,3,0.5
5a708ef2f1530b000103bfab,Self,Future,3,0.5
5eb24b26f30ede1a6ae46c14,Self,Future,2,0.250114155
5ea7434507a21c11406c58d6,Self,Future,2,0.250114155
5c5aecc774a76f0001a25ced,Self,Future,3,0.5
583f12f545073d0001fac52d,Self,Future,1,0.000228311
5dc091fa9be08f03fb01a816,Self,Future,3,0.5
5e2b0d34a8dc8c000cc53114,Self,Future,4,0.749885845
5ab415206db3e700011bde54,Self,Future,3,0.5
5cec2163d439ae0016596611,Self,Future,1,0.000228311
57b9bafdfc23450001acc1ac,Self,Future,2,0.250114155
5ac6cc039534ba0001c75642,Self,Future,3,0.5
5cb9ca6814b3cb0017e4f7dd,Self,Future,3,0.5
5f29aacd4eeb0b10914d3dc5,Self,Future,3,0.5
5c720c7278263500015665f9,Self,Future,2,0.250114155
5ef428a45311db1c83d82b34,Self,Future,3,0.5
5edad5d3b940fe72e6c321ac,Self,Future,1,0.000228311
5cb52a1e33f33d0001249130,Self,Future,3,0.5
5e2784b2cf46ff9ab1191cc9,Self,Future,3,0.5
5c5732a80a537a00019ea4eb,Self,Future,2,0.250114155
5b197b8088ee7400012ae154,Self,Future,1,0.000228311
5d204134abea8100173fa8a4,Self,Future,1,0.000228311
5b76d0f5fca8d9000139404c,Self,Future,1,0.000228311
5bdc4d25a49c2800019e1c24,Self,Future,2,0.250114155
5f109c350780b10d05983394,Self,Future,3,0.5
56e6a66af6ed900006a5867c,Self,Future,3,0.5
5d329756062745001921494a,Self,Future,3,0.5
5eea591930ca5f0ddaa75a7f,Self,Future,3,0.5
5e1414d158a5c7a5a1d99be3,Self,Future,2,0.250114155
5dfcfabe2b12bd9d55590694,Self,Future,2,0.250114155
5ea963dc8304320363c8398c,Self,Future,4,0.749885845
5ecd649985aa0b0c194928bb,Self,Future,3,0.5
5ddaa1e583e309a04100bd57,Self,Future,2,0.250114155
5ed2109da3c8c204b76f6cd5,Self,Future,2,0.250114155
56e1bbcb6ce054000b3ffcb8,Self,Future,3,0.5
55be9292fdf99b4c861994d8,Self,Future,3,0.5
5c3282cd53d7b10001934577,Self,Future,4,0.749885845
5e52d0122f5f952f2a7b6b28,Self,Future,4,0.749885845
58a63a64ea3d11000170e1cc,Self,Future,3,0.5
5c6aecbad0fb370001731cac,Self,Future,3,0.5
5bf720e60b616400019c6c6c,Self,Future,1,0.000228311
57bca845e2101600015e8e88,Self,Future,2,0.250114155
5f469dcf5fcb5d0355771013,Self,Future,3,0.5
5d254db8bb2e30001933fe36,Self,Future,2,0.250114155
5d003450f641130018828b8e,Self,Future,2,0.250114155
5d5f31230fc94a001c632b69,Self,Future,3,0.5
5ed53833cb34a1098e5e2bce,Self,Future,2,0.250114155
5e311dd7a390be11ebfc23c3,Self,Future,1,0.000228311
5c0023fb2213be0001c2cdde,Self,Future,3,0.5
5c4684826a7dbc00017c0a87,Self,Future,3,0.5
5ab8026547a9f7000153a324,Self,Future,3,0.5
5deb3c192235ad24f4a21826,Self,Future,3,0.5
5e025e51a2c696de398fa46b,Self,Future,3,0.5
5d66ea7549716000187f26af,Self,Future,2,0.250114155
5eadc21b6d4da6467f9d0a6b,Self,Future,2,0.250114155
5f3557097104764efaee9bbe,Self,Future,3,0.5
5de9ef512dc5c612021d3038,Self,Future,3,0.5
5e5e9f949ec7440200735db7,Self,Future,3,0.5
58dc1373463f960001ba45b3,Self,Future,3,0.5
5e9128974d246b4532f248ff,Self,Future,4,0.749885845
A13FUEPWBCLBUY,Self,Future,1,0.000228311
A15VCKELIEEPJN,Self,Future,2,0.250114155
A12FTSX85NQ8N9,Self,Future,1,0.000228311
A38I0E8UK53ME5,Self,Future,2,0.250114155
A3K9GTQBOI7O5A,Self,Future,2,0.250114155
A1L3937MY09J3I,Self,Future,3,0.5
A2MHY064OSYIBI,Self,Future,2,0.250114155
A3I40B0FATY8VH,Self,Future,1,0.000228311
A10MSB9X1UFLJ5,Self,Future,2,0.250114155
A1P2RQ166VS5BT,Self,Future,3,0.5
A22ABLVEI5EGPL,Self,Future,1,0.000228311
A1VR1XQEQQXYUE,Self,Future,1,0.000228311
A11TPUPFP2S4MK,Self,Future,1,0.000228311
A3O0QZQ4V2IXT7,Self,Future,3,0.5
A2OO4PG3LBLP5I,Self,Future,4,0.749885845
A2615YW1YERQBO,Self,Future,1,0.000228311
A1F9KLZGHE9DTA,Self,Future,3,0.5
A2FGKKWP33DFWS,Self,Future,4,0.749885845
AIEKCWYZTS41V,Self,Future,2,0.250114155
AMELYCC59JKB0,Self,Future,3,0.5
A2XQ3CFB5HT2ZQ,Self,Future,3,0.5
A2VLTSW6CXIUMR,Self,Future,2,0.250114155
A1DZMZTXWOM9MR,Self,Future,2,0.250114155
A1JJYY622DGE5L,Self,Future,4,0.749885845
A1RV2LERVS0A4H,Self,Future,3,0.5
A30RAYNDOWQ61S,Self,Future,2,0.250114155
A1DMXEJGJY02E1,Self,Future,2,0.250114155
A3F51C49T9A34D,Self,Future,1,0.000228311
A2OVX9UW5WANQE,Self,Future,5,0.999771689
A2196WCNDZULFS,Self,Future,3,0.5
A1ZT30BGR3266K,Self,Future,2,0.250114155
A3UPZ88FI1EJC,Self,Future,4,0.749885845
A3KF6O09H04SP7,Self,Future,3,0.5
A1BNYBF79IQ89T,Self,Future,3,0.5
A5BMKZRGHNSRT,Self,Future,4,0.749885845
A1NZFJHVJ9CNTO,Self,Future,2,0.250114155
A3180VXVP8MOIH,Self,Future,4,0.749885845
A2TLN8489YGY81,Self,Future,2,0.250114155
A2Y0WNHMT4PZ4C,Self,Future,1,0.000228311
A18VIO909RWY6D,Self,Future,2,0.250114155
A34SIGOLUGKIHJ,Self,Future,3,0.5
A16G6PPH1INQL8,Self,Future,5,0.999771689
A2YGOORS5N9RW8,Self,Future,1,0.000228311
AIHHRINW9IN1I,Self,Future,3,0.5
A3P5WIW36V70AI,Self,Future,2,0.250114155
AMV1E7FFPVAW4,Self,Future,4,0.749885845
A3FAF93BMDJLAL,Self,Future,1,0.000228311
A1TLNLB9D87H6,Self,Future,3,0.5
A30UE6DWFNUCWX,Self,Future,2,0.250114155
A2MUCL20GTQJA0,Self,Future,2,0.250114155
A2FL477TMKC91L,Self,Future,3,0.5
A3FGT6EU39C6S4,Self,Future,4,0.749885845
A2S64AUN7JI7ZS,Self,Future,3,0.5
A3R5OJR60C6004,Self,Future,2,0.250114155
A3URLNXHLP4ARU,Self,Future,2,0.250114155
ADZHJZ078THWQ,Self,Future,3,0.5
AGWWUXDX6CI38,Self,Future,2,0.250114155
A222R4PNCF08OF,Self,Future,3,0.5
A2V27A9GZA1NR2,Self,Future,1,0.000228311
A1V1JNPU0KOA3X,Self,Future,2,0.250114155
AA4O2W236E3FW,Self,Future,1,0.000228311
A98E8M4QLI9RS,Self,Future,3,0.5
AXMPSUNKUBEIL,Self,Future,3,0.5
A3D2U4QF7821ZW,Self,Future,2,0.250114155
A1EUBMQ86K32XE,Self,Future,4,0.749885845
AEWGY34WUIA32,Self,Future,3,0.5
A3388HIWAKD3DV,Self,Future,3,0.5
AZNIEFUIVB2H0,Self,Future,2,0.250114155
APGX2WZ59OWDN,Self,Future,3,0.5
A37JSOJH9695SM,Self,Future,3,0.5
A37OUZOGQKGMW0,Self,Future,1,0.000228311
A3QEVFM3UD67BA,Self,Future,3,0.5
A2DWPP1KKAY0HG,Self,Future,2,0.250114155
AW5O1RK3W60FC,Self,Future,4,0.749885845
A3O0ZQMDKOKAMR,Self,Future,3,0.5
A2NO3OTBZYY43Z,Self,Future,2,0.250114155
