"","Subject","prev_experience","curr_experience","stress_memory","memdev","curr_dev","num_weights_updated","twovar_stress_memory","twovar_prev_experience","time"
"287","NSU041",2.5,2.16666666666667,3.83333333333333,1.33333333333333,-0.333333333333333,6,3.83333333333333,2.5,2
"288","NSU042",3.66666666666667,2.33333333333333,3.66666666666667,0,-1.33333333333333,6,3.66666666666667,3.66666666666667,2
"289","NSU043",4.16666666666667,3.16666666666667,3.66666666666667,-0.5,-1,6,3.66666666666667,4.16666666666667,2
"290","NSU044",4.58333333333333,4.16666666666667,4.16666666666667,-0.416666666666667,-0.416666666666667,6,4.16666666666667,4.58333333333333,2
"291","NSU045",3.08333333333333,3.5,4.5,1.41666666666667,0.416666666666667,6,4.5,3.08333333333333,2
"292","NSU046",2.5,3.33333333333333,3.5,1,0.833333333333333,6,3.5,2.5,2
"293","NSU047",2.91666666666667,NA,NA,NA,NA,0,NA,NA,2
"294","NSU048",3.83333333333333,1.5,3.5,-0.333333333333333,-2.33333333333333,6,3.5,3.83333333333333,2
"295","NSU049",2.16666666666667,1.5,3,0.833333333333333,-0.666666666666667,6,3,2.16666666666667,2
"296","NSU050",2.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"297","NSU051",3.66666666666667,1.83333333333333,3.83333333333333,0.166666666666667,-1.83333333333333,6,3.83333333333333,3.66666666666667,2
"298","NSU052",4.16666666666667,2.33333333333333,3.66666666666667,-0.5,-1.83333333333333,6,3.66666666666667,4.16666666666667,2
"299","NSU053",3.08333333333333,2,3.83333333333333,0.75,-1.08333333333333,6,3.83333333333333,3.08333333333333,2
"300","NSU054",3.83333333333333,2.66666666666667,4.16666666666667,0.333333333333333,-1.16666666666667,6,4.16666666666667,3.83333333333333,2
"301","NSU055",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"302","NSU056",3,2.33333333333333,4.16666666666667,1.16666666666667,-0.666666666666667,6,4.16666666666667,3,2
"303","NSU057",2.91666666666667,3.33333333333333,3.33333333333333,0.416666666666667,0.416666666666667,6,3.33333333333333,2.91666666666667,2
"304","NSU058",3.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"305","NSU059",3.91666666666667,2,3.66666666666667,-0.25,-1.91666666666667,6,3.66666666666667,3.91666666666667,2
"306","NSU060",4.08333333333333,3.33333333333333,4.33333333333333,0.25,-0.75,6,4.33333333333333,4.08333333333333,2
"307","NSU061",2.5,NA,NA,NA,NA,0,NA,NA,2
"308","NSU062",3.83333333333333,4.16666666666667,4.5,0.666666666666667,0.333333333333333,6,4.5,3.83333333333333,2
"309","NSU063",3.75,NA,NA,NA,NA,0,NA,NA,2
"310","NSU065",3.16666666666667,1.5,3.33333333333333,0.166666666666667,-1.66666666666667,6,3.33333333333333,3.16666666666667,2
"311","NSU066",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"312","NSU067",3.66666666666667,3.66666666666667,4.08333333333333,0.416666666666667,0,6,4.08333333333333,3.66666666666667,2
"313","NSU068",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"314","NSU069",2.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"315","NSU070",4,3.16666666666667,4.16666666666667,0.166666666666667,-0.833333333333333,6,4.16666666666667,4,2
"316","NSU071",5,4.83333333333333,5,0,-0.166666666666667,6,5,5,2
"317","NSU072",3.83333333333333,2.5,4.66666666666667,0.833333333333333,-1.33333333333333,6,4.66666666666667,3.83333333333333,2
"318","NSU073",4.05,2.83333333333333,3.9,-0.75,-1.05,4,3.75,4.5,2
"319","NSU074",4,2,2.66666666666667,-1.33333333333333,-2,6,2.66666666666667,4,2
"320","NSU075",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"321","NSU076",4,3.66666666666667,4.33333333333333,0.333333333333333,-0.333333333333333,6,4.33333333333333,4,2
"322","NSU077",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"323","NSU078",4,NA,NA,NA,NA,0,NA,NA,2
"324","NSU079",2.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"325","NSU080",3.66666666666667,3,3.66666666666667,0,-0.666666666666667,6,3.66666666666667,3.66666666666667,2
"326","NSU081",3.66666666666667,3.16666666666667,4,0.333333333333333,-0.5,6,4,3.66666666666667,2
"327","NSU082",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"328","NSU083",3,1.66666666666667,2.83333333333333,-0.166666666666667,-1.33333333333333,6,2.83333333333333,3,2
"329","NSU084",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"330","NSU085",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"331","NSU086",3,NA,NA,NA,NA,0,NA,NA,2
"332","NSU087",4.41666666666667,3.5,4.83333333333333,0.416666666666667,-0.916666666666667,6,4.83333333333333,4.41666666666667,2
"333","NSU088",3.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"334","NSU089",3.625,NA,NA,NA,NA,0,NA,NA,2
"335","NSU090",4,2,4.16666666666667,0.166666666666667,-2,6,4.16666666666667,4,2
"336","NSU091",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"337","NSU092",2.5,1.83333333333333,2.66666666666667,0.166666666666667,-0.666666666666667,6,2.66666666666667,2.5,2
"338","NSU093",4.16666666666667,2.66666666666667,4.16666666666667,0,-1.5,6,4.16666666666667,4.16666666666667,2
"339","NSU094",3.5,NA,NA,NA,NA,0,NA,NA,2
"340","NSU095",3.5,NA,NA,NA,NA,0,NA,NA,2
"341","NSU096",4.66666666666667,4.5,4.5,-0.166666666666667,-0.166666666666667,6,4.5,4.66666666666667,2
"342","NSU097",3.5,NA,NA,NA,NA,0,NA,NA,2
"343","NSU098",3.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"344","NSU099",3.16666666666667,2.66666666666667,3.83333333333333,0.666666666666667,-0.5,6,3.83333333333333,3.16666666666667,2
"345","NSU100",3,2.66666666666667,2.58333333333333,-0.416666666666667,-0.333333333333333,6,2.58333333333333,3,2
"346","NSU101",3.66666666666667,2,3.66666666666667,0,-1.66666666666667,6,3.66666666666667,3.66666666666667,2
"347","NSU102",4.83333333333333,4,4.66666666666667,-0.166666666666667,-0.833333333333333,6,4.66666666666667,4.83333333333333,2
"348","NSU103",4.33333333333333,3.16666666666667,4.16666666666667,-0.166666666666667,-1.16666666666667,6,4.16666666666667,4.33333333333333,2
"349","NSU104",2.41666666666667,NA,NA,NA,NA,0,NA,NA,2
"350","NSU105",3,3.66666666666667,3.66666666666667,0.4,0.8,5,3.4,3,2
"351","NSU106",3.83333333333333,3.33333333333333,4.33333333333333,0.5,-0.5,6,4.33333333333333,3.83333333333333,2
"352","NSU107",4.83333333333333,4.16666666666667,5,0.166666666666667,-0.666666666666667,6,5,4.83333333333333,2
"353","NSU108",4.33333333333333,2.16666666666667,3.5,-0.833333333333333,-2.16666666666667,6,3.5,4.33333333333333,2
"354","NSU109",4,NA,NA,NA,NA,0,NA,NA,2
"355","NSU110",4,3.75,4.66666666666667,0.666666666666667,-0.25,6,4.66666666666667,4,2
"356","NSU111",3.66666666666667,3.5,4.16666666666667,0.5,-0.166666666666667,6,4.16666666666667,3.66666666666667,2
"357","NSU112",2.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"358","NSU113",3.33333333333333,3.41666666666667,4.58333333333333,1.25,0.0833333333333333,6,4.58333333333333,3.33333333333333,2
"359","NSU114",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"360","NSU115",2.83333333333333,3,3.66666666666667,0.833333333333333,0.166666666666667,6,3.66666666666667,2.83333333333333,2
"361","NSU116",2.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"362","NSU117",4.41666666666667,NA,NA,NA,NA,0,NA,NA,2
"363","NSU118",4,3.16666666666667,4.33333333333333,0.333333333333333,-0.833333333333333,6,4.33333333333333,4,2
"364","NSU119",4,NA,NA,NA,NA,0,NA,NA,2
"365","NSU120",3,2.41666666666667,3.16666666666667,0.166666666666667,-0.583333333333333,6,3.16666666666667,3,2
"366","NSU121",2.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"367","NSU122",2.5,4.16666666666667,4,1.5,2,4,4,2.5,2
"368","NSU123",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"369","NSU124",4,NA,NA,NA,NA,0,NA,NA,2
"370","NSU125",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"371","NSU126",2.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"372","NSU127",3.66666666666667,3.5,3.83333333333333,0.166666666666667,-0.166666666666667,6,3.83333333333333,3.66666666666667,2
"373","NSU128",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"374","NSU129",2.5,NA,NA,NA,NA,0,NA,NA,2
"375","NSU130",3.66666666666667,3.33333333333333,3.66666666666667,0,-0.333333333333333,6,3.66666666666667,3.66666666666667,2
"376","NSU131",4.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"377","NSU132",3.58333333333333,3.16666666666667,3.41666666666667,-0.166666666666667,-0.416666666666667,6,3.41666666666667,3.58333333333333,2
"378","NSU133",3.83333333333333,2,3.5,-0.333333333333333,-1.83333333333333,6,3.5,3.83333333333333,2
"379","NSU134",1.75,1.16666666666667,2.41666666666667,0.666666666666667,-0.583333333333333,6,2.41666666666667,1.75,2
"380","NSU135",3.83333333333333,2.16666666666667,4.41666666666667,0.583333333333333,-1.66666666666667,6,4.41666666666667,3.83333333333333,2
"381","NSU136",1.41666666666667,1.25,2.66666666666667,1.25,-0.166666666666667,6,2.66666666666667,1.41666666666667,2
"382","NSU137",4.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"383","NSU138",3.66666666666667,3,3.5,-0.166666666666667,-0.666666666666667,6,3.5,3.66666666666667,2
"384","NSU139",4,2.33333333333333,4,0,-1.66666666666667,6,4,4,2
"385","NSU140",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"386","NSU141",5,NA,NA,NA,NA,0,NA,NA,2
"387","NSU142",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"388","NSU143",4.5,NA,NA,NA,NA,0,NA,NA,2
"389","NSU144",2,NA,NA,NA,NA,0,NA,NA,2
"390","NSU145",3.16666666666667,1.83333333333333,3,-0.166666666666667,-1.33333333333333,6,3,3.16666666666667,2
"391","NSU146",3.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"392","NSU147",3.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"393","NSU148",3.75,NA,NA,NA,NA,0,NA,NA,2
"394","NSU149",5,NA,NA,NA,NA,0,NA,NA,2
"395","NSU150",4.5,NA,NA,NA,NA,0,NA,NA,2
"396","NSU151",3.83333333333333,3.33333333333333,5,1.16666666666667,-0.5,6,5,3.83333333333333,2
"397","NSU152",2.16666666666667,2.8,3.66666666666667,1.5,0.8,5,3.66666666666667,2.16666666666667,2
"398","NSU153",3.83333333333333,3.5,4.5,0.666666666666667,-0.333333333333333,6,4.5,3.83333333333333,2
"399","NSU154",3.58333333333333,1.5,4.5,0.916666666666667,-2.08333333333333,6,4.5,3.58333333333333,2
"400","NSU155",2.33333333333333,2,3.41666666666667,1.08333333333333,-0.333333333333333,6,3.41666666666667,2.33333333333333,2
"401","NSU156",3.66666666666667,3.5,3.75,0.0833333333333333,-0.166666666666667,6,3.75,3.66666666666667,2
"402","NSU157",3.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"403","NSU158",4.5,NA,NA,NA,NA,0,NA,NA,2
"404","NSU159",4.08333333333333,NA,NA,NA,NA,0,NA,NA,2
"405","NSU160",3.16666666666667,3,4,0.833333333333333,-0.166666666666667,6,4,3.16666666666667,2
"406","NSU161",3,2.41666666666667,3.66666666666667,0.666666666666667,-0.583333333333333,6,3.66666666666667,3,2
"407","NSU162",4.16666666666667,2.5,4.33333333333333,0.166666666666667,-1.66666666666667,6,4.33333333333333,4.16666666666667,2
"408","NSU163",2.5,1.33333333333333,3.16666666666667,0.666666666666667,-1.16666666666667,6,3.16666666666667,2.5,2
"409","NSU164",3.5,2,3.16666666666667,-0.333333333333333,-1.5,6,3.16666666666667,3.5,2
"410","NSU165",4.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"411","NSU166",2.91666666666667,1.5,3.16666666666667,0.25,-1.41666666666667,6,3.16666666666667,2.91666666666667,2
"412","NSU167",4,NA,NA,NA,NA,0,NA,NA,2
"413","NSU168",4.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"414","NSU169",3.41666666666667,3,4.25,0.833333333333333,-0.416666666666667,6,4.25,3.41666666666667,2
"415","NSU170",3.5,3.33333333333333,3.5,0,-0.166666666666667,6,3.5,3.5,2
"416","NSU171",3.25,3.66666666666667,3.16666666666667,-0.0833333333333333,0.416666666666667,6,3.16666666666667,3.25,2
"417","NSU172",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"418","NSU173",4,2.66666666666667,2.5,-1.5,-1.33333333333333,6,2.5,4,2
"419","NSU174",4.5,NA,NA,NA,NA,0,NA,NA,2
"420","NSU175",4,3.66666666666667,3.83333333333333,-0.166666666666667,-0.333333333333333,6,3.83333333333333,4,2
"421","NSU176",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"422","NSU177",3,2.41666666666667,3.5,0.5,-0.583333333333333,6,3.5,3,2
"423","NSU178",3.41666666666667,NA,NA,NA,NA,0,NA,NA,2
"424","NSU179",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"425","NSU180",4.16666666666667,3.83333333333333,4.16666666666667,0,-0.333333333333333,6,4.16666666666667,4.16666666666667,2
"426","NSU181",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"427","NSU182",2.91666666666667,3.16666666666667,4.5,1.58333333333333,0.25,6,4.5,2.91666666666667,2
"428","NSU183",2.41666666666667,2.2,2.66666666666667,0.25,0,5,2.66666666666667,2.41666666666667,2
"429","NSU184",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"430","NSU185",4.41666666666667,1.83333333333333,3.66666666666667,-0.75,-2.58333333333333,6,3.66666666666667,4.41666666666667,2
"431","NSU186",3.08333333333333,NA,NA,NA,NA,0,NA,NA,2
"432","NSU187",4.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"433","NSU188",4,NA,NA,NA,NA,0,NA,NA,2
"434","NSU189",3,3.58333333333333,3.83333333333333,0.833333333333333,0.583333333333333,6,3.83333333333333,3,2
"435","NSU190",1.83333333333333,2.08333333333333,3.66666666666667,1.83333333333333,0.25,6,3.66666666666667,1.83333333333333,2
"436","NSU191",3.25,NA,NA,NA,NA,0,NA,NA,2
"437","NSU192",2.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"438","NSU193",3.75,NA,NA,NA,NA,0,NA,NA,2
"439","NSU194",5,NA,NA,NA,NA,0,NA,NA,2
"440","NSU195",4,NA,NA,NA,NA,0,NA,NA,2
"441","NSU196",2.5,3,3.83333333333333,1.33333333333333,0.5,6,3.83333333333333,2.5,2
"442","NSU197",3.4,5,5,1.6,1.6,5,5,3.4,2
"443","NSU198",4.5,NA,NA,NA,NA,0,NA,NA,2
"444","NSU199",4.33333333333333,3.83333333333333,5,0.666666666666667,-0.5,6,5,4.33333333333333,2
"445","NSU200",3.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"446","NSU201",4,NA,NA,NA,NA,0,NA,NA,2
"447","NSU202",4.5,4.83333333333333,4.5,0,0.333333333333333,6,4.5,4.5,2
"448","NSU203",3.16666666666667,2.16666666666667,3.5,0.333333333333333,-1,6,3.5,3.16666666666667,2
"449","NSU204",5,NA,NA,NA,NA,0,NA,NA,2
"450","NSU205",3.33333333333333,1,2.66666666666667,-0.666666666666667,-2.33333333333333,6,2.66666666666667,3.33333333333333,2
"451","NSU206",3.33333333333333,2.33333333333333,3.33333333333333,0,-1,6,3.33333333333333,3.33333333333333,2
"452","NSU207",2.83333333333333,2.5,4.66666666666667,1.83333333333333,-0.333333333333333,6,4.66666666666667,2.83333333333333,2
"453","NSU208",4.83333333333333,3.5,5,0.166666666666667,-1.33333333333333,6,5,4.83333333333333,2
"454","NSU209",3,NA,NA,NA,NA,0,NA,NA,2
"455","NSU210",5,NA,NA,NA,NA,0,NA,NA,2
"456","NSU211",2.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"457","NSU212",4.16666666666667,2.16666666666667,4.33333333333333,0.166666666666667,-2,6,4.33333333333333,4.16666666666667,2
"458","NSU213",4.16666666666667,4,4.83333333333333,0.666666666666667,-0.166666666666667,6,4.83333333333333,4.16666666666667,2
"459","NSU214",NA,NA,NA,NA,NA,0,NA,NA,2
"460","NSU215",5,NA,NA,NA,NA,0,NA,NA,2
"461","NYU001",5,NA,NA,NA,NA,0,NA,NA,2
"462","NYU002",2.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"463","NYU003",4.33333333333333,3.66666666666667,4,-0.333333333333333,-0.666666666666667,6,4,4.33333333333333,2
"464","NYU004",2.83333333333333,4,4.83333333333333,2,1.16666666666667,6,4.83333333333333,2.83333333333333,2
"465","NYU005",2,2,2.33333333333333,0.333333333333333,0,5,2.33333333333333,2,2
"466","NYU006",2.75,3.2,4.33333333333333,1.58333333333333,0.2,5,4.33333333333333,2.75,2
"467","NYU007",4.5,NA,NA,NA,NA,0,NA,NA,2
"468","NYU008",4.5,3.33333333333333,4.66666666666667,0.166666666666667,-1.16666666666667,6,4.66666666666667,4.5,2
"469","NYU009",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"470","NYU010",4.33333333333333,3.83333333333333,4.33333333333333,0,-0.5,6,4.33333333333333,4.33333333333333,2
"471","NYU011",2.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"472","NYU012",3.33333333333333,2.16666666666667,2.83333333333333,-0.5,-1.16666666666667,6,2.83333333333333,3.33333333333333,2
"473","NYU013",3.91666666666667,3.33333333333333,3.58333333333333,-0.333333333333333,-0.583333333333333,6,3.58333333333333,3.91666666666667,2
"474","NYU014",4.5,NA,NA,NA,NA,0,NA,NA,2
"475","NYU015",3.66666666666667,2.75,4.16666666666667,0.5,-0.916666666666667,6,4.16666666666667,3.66666666666667,2
"476","NYU016",3.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"477","NYU017",4.5,NA,NA,NA,NA,0,NA,NA,2
"478","NYU018",5,3,3,-2,-2,6,3,5,2
"479","NYU019",3.16666666666667,2.16666666666667,3.83333333333333,0.666666666666667,-1,6,3.83333333333333,3.16666666666667,2
"480","NYU020",4,4.4,4.5,0.5,0.6,5,4.5,4,2
"481","NYU021",2.33333333333333,2.5,2.5,0.166666666666667,0.166666666666667,6,2.5,2.33333333333333,2
"482","NYU022",3.70833333333333,4.16666666666667,4.5,0.791666666666667,0.458333333333333,6,4.5,3.70833333333333,2
"483","NYU023",3.58333333333333,NA,NA,NA,NA,0,NA,NA,2
"484","NYU024",4,3.16666666666667,4.33333333333333,0.333333333333333,-0.833333333333333,6,4.33333333333333,4,2
"485","NYU025",3.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"486","NYU026",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"487","NYU027",2.91666666666667,1.5,3.66666666666667,0.75,-1.41666666666667,6,3.66666666666667,2.91666666666667,2
"488","NYU028",1.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"489","NYU029",3.5,NA,NA,NA,NA,0,NA,NA,2
"490","NYU030",3.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"491","NYU031",2.83333333333333,1.8,4.5,1.66666666666667,-0.9,5,4.5,2.83333333333333,2
"492","NYU032",2.5,2.16666666666667,2.33333333333333,-0.166666666666667,-0.333333333333333,6,2.33333333333333,2.5,2
"493","NYU033",2.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"494","NYU034",3.66666666666667,3.16666666666667,4,0.333333333333333,-0.5,6,4,3.66666666666667,2
"495","NYU035",3.5,2.33333333333333,3.5,0,-1.16666666666667,6,3.5,3.5,2
"496","NYU036",2.5,2.16666666666667,3.16666666666667,0.666666666666667,-0.333333333333333,6,3.16666666666667,2.5,2
"497","NYU037",3.91666666666667,4.16666666666667,4.66666666666667,0.75,0.25,6,4.66666666666667,3.91666666666667,2
"498","NYU038",3.33333333333333,2.33333333333333,3.66666666666667,0.333333333333333,-1,6,3.66666666666667,3.33333333333333,2
"499","NYU039",4.33333333333333,4,4.33333333333333,0,-0.333333333333333,6,4.33333333333333,4.33333333333333,2
"500","NYU040",4.58333333333333,2.91666666666667,3.5,-1.08333333333333,-1.66666666666667,6,3.5,4.58333333333333,2
"501","NYU041",3.5,NA,NA,NA,NA,0,NA,NA,2
"502","NYU042",5,NA,NA,NA,NA,0,NA,NA,2
"503","NYU043",4.5,3.5,4.58333333333333,0.0833333333333333,-1,6,4.58333333333333,4.5,2
"504","NYU044",4,NA,NA,NA,NA,0,NA,NA,2
"505","NYU045",2.66666666666667,2.5,2.91666666666667,0.25,-0.166666666666667,6,2.91666666666667,2.66666666666667,2
"506","NYU046",1.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"507","NYU047",3,NA,NA,NA,NA,0,NA,NA,2
"508","NYU048",1.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"509","NYU049",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"510","NYU050",2.58333333333333,1.66666666666667,2.5,-0.0833333333333333,-0.916666666666667,6,2.5,2.58333333333333,2
"511","NYU051",3.33333333333333,3,3.33333333333333,0,-0.333333333333333,6,3.33333333333333,3.33333333333333,2
"512","NYU052",3.58333333333333,NA,NA,NA,NA,0,NA,NA,2
"513","NYU053",3.66666666666667,4,4.33333333333333,0.666666666666667,0.333333333333333,6,4.33333333333333,3.66666666666667,2
"514","NYU054",2.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"515","NYU055",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"516","NYU056",2.5,NA,NA,NA,NA,0,NA,NA,2
"517","NYU057",1.83333333333333,2,2.33333333333333,0.5,0.166666666666667,6,2.33333333333333,1.83333333333333,2
"518","NYU058",3.33333333333333,1.33333333333333,3.5,0.166666666666667,-2,6,3.5,3.33333333333333,2
"519","NYU059",4.66666666666667,1.83333333333333,2.33333333333333,-2.33333333333333,-2.83333333333333,6,2.33333333333333,4.66666666666667,2
"520","NYU060",3.41666666666667,NA,NA,NA,NA,0,NA,NA,2
"521","NYU061",3.66666666666667,3.33333333333333,3.91666666666667,0.25,-0.333333333333333,6,3.91666666666667,3.66666666666667,2
"522","NYU062",4.16666666666667,2.5,4.5,0.333333333333333,-1.66666666666667,6,4.5,4.16666666666667,2
"523","NYU063",2.33333333333333,1,2.16666666666667,-0.166666666666667,-1.33333333333333,6,2.16666666666667,2.33333333333333,2
"524","NYU064",4.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"525","NYU065",2.16666666666667,3.33333333333333,3,0.833333333333333,1.16666666666667,6,3,2.16666666666667,2
"526","NYU066",3.58333333333333,1.83333333333333,4.25,0.666666666666667,-1.75,6,4.25,3.58333333333333,2
"527","NYU067",5,5,5,0,0,6,5,5,2
"528","NYU068",2.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"529","NYU069",1.41666666666667,1.41666666666667,2.91666666666667,1.5,0,6,2.91666666666667,1.41666666666667,2
"530","NYU070",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"531","NYU071",3.33333333333333,NA,NA,NA,NA,0,NA,NA,2
"532","NYU072",3,NA,NA,NA,NA,0,NA,NA,2
"533","NYU073",4.5,NA,NA,NA,NA,0,NA,NA,2
"534","NYU074",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"535","NYU075",4.16666666666667,2.4,4.16666666666667,0,-1.6,5,4.16666666666667,4.16666666666667,2
"536","NYU076",2.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"537","NYU077",1.5,1.16666666666667,1,-0.5,-0.333333333333333,6,1,1.5,2
"538","NYU078",4.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"539","NYU079",3.16666666666667,1.66666666666667,3.5,0.333333333333333,-1.5,6,3.5,3.16666666666667,2
"540","NYU080",2.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"541","NYU081",5,NA,NA,NA,NA,0,NA,NA,2
"542","NYU082",4.16666666666667,3.66666666666667,4.66666666666667,0.5,-0.5,6,4.66666666666667,4.16666666666667,2
"543","NYU083",3.16666666666667,NA,NA,NA,NA,0,NA,NA,2
"544","NYU084",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"545","NYU085",4.33333333333333,3.16666666666667,4.5,0.166666666666667,-1.16666666666667,6,4.5,4.33333333333333,2
"546","NYU086",3,2.66666666666667,2.83333333333333,-0.166666666666667,-0.333333333333333,6,2.83333333333333,3,2
"547","NYU087",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"548","NYU088",2.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"549","NYU089",2.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"550","NYU090",3,NA,NA,NA,NA,0,NA,NA,2
"551","NYU091",3.66666666666667,NA,NA,NA,NA,0,NA,NA,2
"552","NYU092",3,NA,NA,NA,NA,0,NA,NA,2
"553","NYU093",3.5,NA,NA,NA,NA,0,NA,NA,2
"554","NYU094",3.83333333333333,NA,NA,NA,NA,0,NA,NA,2
"555","NYU095",3.25,2.2,4.33333333333333,1.08333333333333,-0.9,5,4.33333333333333,3.25,2
