Subject,Scope,Threat,BThreat
5edc3b7a96a72790ae256a1d,USPpl,2,0.250085616
5e7c987c0d34ae2d8f9c7d8e,USPpl,4,0.749914384
5d256c9b3eee7d001541a073,USPpl,4,0.749914384
5987c9f26ab9880001b5b04d,USPpl,3,0.5
5dd106ec7beb291ab1c63d0f,USPpl,5,0.999828767
5d478068ff3efc001a89d7de,USPpl,3,0.5
5ceff2032de4e90015c822c4,USPpl,2,0.250085616
5d4e24cdcc0b630001a2698d,USPpl,3,0.5
5e0d416d13ec504cb9c43cbf,USPpl,5,0.999828767
5c7dcd11f066ff001568e56a,USPpl,4,0.749914384
5f0963c6310eaf000b922e94,USPpl,5,0.999828767
5b9ec956c8a17f000171f7ad,USPpl,4,0.749914384
5e9aa65a9d211b140b6919f7,USPpl,5,0.999828767
5ed8c264d134c803a2670e4c,USPpl,5,0.999828767
5d4b265b72db9d0015e8aac6,USPpl,3,0.5
5e7d031be805560ae6b93dba,USPpl,4,0.749914384
5aa55cf8dbdb470001ef4cc5,USPpl,3,0.5
5a7cb079aa46dd00016b5bfb,USPpl,5,0.999828767
5c3fb71b36052e00016bb1a6,USPpl,3,0.5
5ee2b44f470fa7446a470c8d,USPpl,5,0.999828767
5e6869e6fe7f431210ced3f1,USPpl,1,0.000171233
5debccb0389fde2b5e13fcea,USPpl,4,0.749914384
5c11f8202b16ba0001c8b764,USPpl,3,0.5
5ed1c05a74af59110a5aa82f,USPpl,2,0.250085616
5e5d641259df370779040d9e,USPpl,5,0.999828767
5aeda69f9457e00001054d76,USPpl,4,0.749914384
5f48348c7dfbf12d50c6a7ec,USPpl,3,0.5
589a46af57995d0001a8a03a,USPpl,5,0.999828767
5a708ef2f1530b000103bfab,USPpl,4,0.749914384
5eb24b26f30ede1a6ae46c14,USPpl,4,0.749914384
5ea7434507a21c11406c58d6,USPpl,4,0.749914384
5c5aecc774a76f0001a25ced,USPpl,5,0.999828767
583f12f545073d0001fac52d,USPpl,3,0.5
5dc091fa9be08f03fb01a816,USPpl,5,0.999828767
5e2b0d34a8dc8c000cc53114,USPpl,5,0.999828767
5ab415206db3e700011bde54,USPpl,5,0.999828767
5cec2163d439ae0016596611,USPpl,2,0.250085616
57b9bafdfc23450001acc1ac,USPpl,2,0.250085616
5ac6cc039534ba0001c75642,USPpl,5,0.999828767
5cb9ca6814b3cb0017e4f7dd,USPpl,4,0.749914384
5f29aacd4eeb0b10914d3dc5,USPpl,5,0.999828767
5c720c7278263500015665f9,USPpl,3,0.5
5ef428a45311db1c83d82b34,USPpl,4,0.749914384
5edad5d3b940fe72e6c321ac,USPpl,3,0.5
5cb52a1e33f33d0001249130,USPpl,5,0.999828767
5e2784b2cf46ff9ab1191cc9,USPpl,4,0.749914384
5c5732a80a537a00019ea4eb,USPpl,2,0.250085616
5b197b8088ee7400012ae154,USPpl,2,0.250085616
5d204134abea8100173fa8a4,USPpl,2,0.250085616
5b76d0f5fca8d9000139404c,USPpl,2,0.250085616
5bdc4d25a49c2800019e1c24,USPpl,4,0.749914384
5f109c350780b10d05983394,USPpl,5,0.999828767
56e6a66af6ed900006a5867c,USPpl,3,0.5
5d329756062745001921494a,USPpl,2,0.250085616
5eea591930ca5f0ddaa75a7f,USPpl,5,0.999828767
5e1414d158a5c7a5a1d99be3,USPpl,4,0.749914384
5dfcfabe2b12bd9d55590694,USPpl,3,0.5
5ea963dc8304320363c8398c,USPpl,5,0.999828767
5ecd649985aa0b0c194928bb,USPpl,3,0.5
5ddaa1e583e309a04100bd57,USPpl,3,0.5
5ed2109da3c8c204b76f6cd5,USPpl,4,0.749914384
56e1bbcb6ce054000b3ffcb8,USPpl,5,0.999828767
55be9292fdf99b4c861994d8,USPpl,3,0.5
5c3282cd53d7b10001934577,USPpl,4,0.749914384
5e52d0122f5f952f2a7b6b28,USPpl,4,0.749914384
58a63a64ea3d11000170e1cc,USPpl,3,0.5
5c6aecbad0fb370001731cac,USPpl,3,0.5
5bf720e60b616400019c6c6c,USPpl,3,0.5
57bca845e2101600015e8e88,USPpl,5,0.999828767
5f469dcf5fcb5d0355771013,USPpl,5,0.999828767
5d254db8bb2e30001933fe36,USPpl,4,0.749914384
5d003450f641130018828b8e,USPpl,3,0.5
5d5f31230fc94a001c632b69,USPpl,5,0.999828767
5ed53833cb34a1098e5e2bce,USPpl,5,0.999828767
5e311dd7a390be11ebfc23c3,USPpl,2,0.250085616
5c0023fb2213be0001c2cdde,USPpl,5,0.999828767
5c4684826a7dbc00017c0a87,USPpl,4,0.749914384
5ab8026547a9f7000153a324,USPpl,3,0.5
5deb3c192235ad24f4a21826,USPpl,2,0.250085616
5e025e51a2c696de398fa46b,USPpl,5,0.999828767
5d66ea7549716000187f26af,USPpl,3,0.5
5eadc21b6d4da6467f9d0a6b,USPpl,3,0.5
5f3557097104764efaee9bbe,USPpl,3,0.5
5de9ef512dc5c612021d3038,USPpl,4,0.749914384
5e5e9f949ec7440200735db7,USPpl,4,0.749914384
58dc1373463f960001ba45b3,USPpl,5,0.999828767
5e9128974d246b4532f248ff,USPpl,4,0.749914384
A13FUEPWBCLBUY,USPpl,3,0.5
A15VCKELIEEPJN,USPpl,4,0.749914384
A12FTSX85NQ8N9,USPpl,3,0.5
A38I0E8UK53ME5,USPpl,5,0.999828767
A3K9GTQBOI7O5A,USPpl,3,0.5
A1L3937MY09J3I,USPpl,4,0.749914384
A2MHY064OSYIBI,USPpl,3,0.5
A3I40B0FATY8VH,USPpl,2,0.250085616
A10MSB9X1UFLJ5,USPpl,3,0.5
A1P2RQ166VS5BT,USPpl,4,0.749914384
A22ABLVEI5EGPL,USPpl,3,0.5
A1VR1XQEQQXYUE,USPpl,1,0.000171233
A11TPUPFP2S4MK,USPpl,1,0.000171233
A3O0QZQ4V2IXT7,USPpl,2,0.250085616
A2OO4PG3LBLP5I,USPpl,4,0.749914384
A2615YW1YERQBO,USPpl,3,0.5
A1F9KLZGHE9DTA,USPpl,4,0.749914384
A2FGKKWP33DFWS,USPpl,3,0.5
AIEKCWYZTS41V,USPpl,4,0.749914384
AMELYCC59JKB0,USPpl,3,0.5
A2XQ3CFB5HT2ZQ,USPpl,5,0.999828767
A2VLTSW6CXIUMR,USPpl,4,0.749914384
A1DZMZTXWOM9MR,USPpl,4,0.749914384
A1JJYY622DGE5L,USPpl,5,0.999828767
A1RV2LERVS0A4H,USPpl,5,0.999828767
A30RAYNDOWQ61S,USPpl,2,0.250085616
A1DMXEJGJY02E1,USPpl,4,0.749914384
A3F51C49T9A34D,USPpl,2,0.250085616
A2OVX9UW5WANQE,USPpl,5,0.999828767
A2196WCNDZULFS,USPpl,5,0.999828767
A1ZT30BGR3266K,USPpl,3,0.5
A3UPZ88FI1EJC,USPpl,3,0.5
A3KF6O09H04SP7,USPpl,4,0.749914384
A1BNYBF79IQ89T,USPpl,4,0.749914384
A5BMKZRGHNSRT,USPpl,1,0.000171233
A1NZFJHVJ9CNTO,USPpl,5,0.999828767
A3180VXVP8MOIH,USPpl,4,0.749914384
A2TLN8489YGY81,USPpl,3,0.5
A2Y0WNHMT4PZ4C,USPpl,2,0.250085616
A18VIO909RWY6D,USPpl,3,0.5
A34SIGOLUGKIHJ,USPpl,3,0.5
A16G6PPH1INQL8,USPpl,5,0.999828767
A2YGOORS5N9RW8,USPpl,3,0.5
AIHHRINW9IN1I,USPpl,5,0.999828767
A3P5WIW36V70AI,USPpl,2,0.250085616
AMV1E7FFPVAW4,USPpl,5,0.999828767
A3FAF93BMDJLAL,USPpl,4,0.749914384
A1TLNLB9D87H6,USPpl,5,0.999828767
A30UE6DWFNUCWX,USPpl,3,0.5
A2MUCL20GTQJA0,USPpl,4,0.749914384
A2FL477TMKC91L,USPpl,5,0.999828767
A3FGT6EU39C6S4,USPpl,3,0.5
A2S64AUN7JI7ZS,USPpl,3,0.5
A3R5OJR60C6004,USPpl,3,0.5
A3URLNXHLP4ARU,USPpl,3,0.5
ADZHJZ078THWQ,USPpl,3,0.5
AGWWUXDX6CI38,USPpl,3,0.5
A222R4PNCF08OF,USPpl,5,0.999828767
A2V27A9GZA1NR2,USPpl,3,0.5
A1V1JNPU0KOA3X,USPpl,5,0.999828767
AA4O2W236E3FW,USPpl,3,0.5
A98E8M4QLI9RS,USPpl,4,0.749914384
AXMPSUNKUBEIL,USPpl,4,0.749914384
A3D2U4QF7821ZW,USPpl,4,0.749914384
A1EUBMQ86K32XE,USPpl,4,0.749914384
AEWGY34WUIA32,USPpl,3,0.5
A3388HIWAKD3DV,USPpl,4,0.749914384
AZNIEFUIVB2H0,USPpl,4,0.749914384
APGX2WZ59OWDN,USPpl,4,0.749914384
A37JSOJH9695SM,USPpl,5,0.999828767
A37OUZOGQKGMW0,USPpl,4,0.749914384
A3QEVFM3UD67BA,USPpl,4,0.749914384
A2DWPP1KKAY0HG,USPpl,4,0.749914384
AW5O1RK3W60FC,USPpl,5,0.999828767
A3O0ZQMDKOKAMR,USPpl,4,0.749914384
A2NO3OTBZYY43Z,USPpl,2,0.250085616
5d338bb02381b7001761694e,World,5,0.999828767
5c57631a47a04100010da795,World,5,0.999828767
5d73b97a40e4bc00019e1db8,World,2,0.250085616
5d8d12f6d88e3a00142c9751,World,1,0.000171233
5a3bdd2c8d005a0001829f3e,World,5,0.999828767
5c381b1ce4dbd30001fbc9c9,World,4,0.749914384
5d615f7632cfbd001b1b6dcb,World,2,0.250085616
5c0a696aa4e5fc0001759543,World,5,0.999828767
5db222231ff7b4000ab2cfc1,World,3,0.5
5c223d4a4a7e1f000137e5b9,World,3,0.5
5c55fec09fcbc40001dc50b5,World,3,0.5
5d88db42c1d06e001a1fdcab,World,3,0.5
5d45c2d1da9cb60015aa4312,World,4,0.749914384
A2OVWCQ4B9AHFY,World,4,0.749914384
5b0fa626bd9c310001568d6c,World,4,0.749914384
5a4bf09053a4560001ba0ebf,World,3,0.5
5cf5134c8f8ff80019e76721,World,5,0.999828767
5d9a09095223b6001809f1c9,World,4,0.749914384
5dea76e109c1071948aed0ff,World,5,0.999828767
55ef4896b9401300137f40ac,World,5,0.999828767
5dfb693a73d72487b1fe495b,World,4,0.749914384
5e121701dc79bd8a1a22ca99,World,3,0.5
5e683c4d6ca0f9000d3f35fe,World,4,0.749914384
5dfc64647adf4b971f329cbf,World,2,0.250085616
5e3a7e26ca5cf328020dc4b6,World,4,0.749914384
5c7cf8b58ca9000001b52f6e,World,3,0.5
5aa637861eda41000136d5d2,World,4,0.749914384
5bf17270871dd1000197226e,World,4,0.749914384
5be0a65507684000010cf0f9,World,3,0.5
5c0150326a0c6e00013c6068,World,3,0.5
599eaf0fbfd73c00010ea24e,World,5,0.999828767
5eaad5dcc2e64603e5122442,World,5,0.999828767
5c3a34eebe1ddc0001aa35d6,World,5,0.999828767
5e6fd38fe95be7071b5196bf,World,5,0.999828767
5d55d562e04e1c0001f5e682,World,5,0.999828767
5e121b2b82a955890a9b3484,World,4,0.749914384
A3OB6REG5CGHK1,World,4,0.749914384
5d5f07cdca10e90016bc0103,World,5,0.999828767
5ede432f75bfd1073c1501d8,World,5,0.999828767
5ec7ec01fc75cf27b5dd16ee,World,3,0.5
5cfc3d486e9951001a0cb8cd,World,4,0.749914384
5dcefcd0307b8d05031d7264,World,2,0.250085616
57e7bb4e73e67300012b8e2a,World,5,0.999828767
5993020a5f49420001caf86b,World,4,0.749914384
5a78e410ae9a0b0001a97274,World,3,0.5
5bf32090a155c300016f3c06,World,4,0.749914384
5e667f3bc3f30a4050fc8f2f,World,2,0.250085616
5e500182080ac1000b1c7315,World,5,0.999828767
58742bf5d53c97000159df8c,World,5,0.999828767
5d47abcc2dc88900166f27c9,World,5,0.999828767
5ee0f5feec87fc0bc5eabdd7,World,4,0.749914384
5d76a776f6630c0018431c01,World,1,0.000171233
5b5a822e1ad8270001c4f28d,World,4,0.749914384
5e6d3b17a2b73d2f7aef3d04,World,3,0.5
5e1b9d3d08b5ba3c86879d5b,World,5,0.999828767
5e15e63a4f40fbbd907aff1e,World,4,0.749914384
5d82be0cf45ead000150f026,World,5,0.999828767
558acd52fdf99b65685f03d9,World,4,0.749914384
5edc195a95d5090e1c3f91b2,World,4,0.749914384
5e39d872793a082024d9cf18,World,4,0.749914384
57dd766bbcd7150001ded5de,World,3,0.5
59417543c768a500011c9731,World,3,0.5
56f0393f3f71990005d0e66d,World,3,0.5
5e51dfe3618c57215938d7b7,World,4,0.749914384
5d54b73f1c1de70015d50959,World,4,0.749914384
5d6141608a11df001a477fbe,World,5,0.999828767
5be781ca3b047e0001a39e47,World,5,0.999828767
5e04446a783225ee6e9ed929,World,5,0.999828767
59a1de0cec2f75000124eeaf,World,3,0.5
5dd3e852b988873c617cd21a,World,4,0.749914384
5e975ea254955d0bfe9f7929,World,5,0.999828767
5dcf402982569a08ddd84086,World,5,0.999828767
5dcf7b49523df00ae9c4e07e,World,4,0.749914384
5ed17af75957f60d040e3f34,World,3,0.5
5edd13e3858a15a07241964b,World,5,0.999828767
578673a9275be6000135880e,World,4,0.749914384
5ecc6fb87c7c7646490f3cf8,World,5,0.999828767
58effc65c31d4d00015aa5b9,World,3,0.5
5e416e22fb96eb000b3fe2a8,World,5,0.999828767
5c43349027bb0d0001282427,World,2,0.250085616
5c2cdb4e213a1a0001b9c475,World,4,0.749914384
5eb2d579ed24d507082b07a2,World,4,0.749914384
5dc1cd625fd2031344dfe43d,World,4,0.749914384
5b97f8988ae8150001c7a887,World,4,0.749914384
5c5fc78e96dff400013607a5,World,3,0.5
5c804f4092ad770015846011,World,5,0.999828767
5d2e56ae72b6780001c66698,World,5,0.999828767
5d82d28977546f00166ae702,World,4,0.749914384
5a9262251eda410001360b2c,World,4,0.749914384
5ea492e3b1b3620a6fee3b90,World,5,0.999828767
59e833e72f63d30001c8fb86,World,5,0.999828767
5c71b63c4aa8ec0001f2bfc4,World,4,0.749914384
5dc4175e3317732e53467e8b,World,4,0.749914384
59658491b9153e0001617465,World,5,0.999828767
5c9ebf067114700016da2813,World,3,0.5
5eca8de81197051fa92b5a6a,World,5,0.999828767
57b60487e5b60d0001083aea,World,3,0.5
5d1beb9c9e033e0017a725dc,World,5,0.999828767
5dee72917309b950e5262f3a,World,5,0.999828767
56d0f57421cd29000a9737e4,World,5,0.999828767
5ec75df0d799ae1c11a8115c,World,4,0.749914384
5e65c211b45c6432d8227e4c,World,3,0.5
5c6a3c721519ac0001668582,World,5,0.999828767
5dc1eb838a84461511b3cd73,World,2,0.250085616
5cd062370081a60017789079,World,5,0.999828767
5dc8d8b90a0b38630af7a0ba,World,4,0.749914384
5d6ef023cfe0a400198f911e,World,3,0.5
5beb8419aec9ef0001e9d5fb,World,3,0.5
5ea8fe56a6d1a135a5a442cd,World,4,0.749914384
5c9a7872e2a8d00001585513,World,3,0.5
5c05ff644c14cf00019db0a9,World,5,0.999828767
5d847ac9be4b0b00188463d7,World,2,0.250085616
5eb33612d573b51326905f30,World,4,0.749914384
5c90094e71f3100016181ea9,World,3,0.5
5e82cbf3469f74a0b6d0fd29,World,5,0.999828767
5d0d16d991270800010b7dd7,World,3,0.5
5daa18ed95be5f00133609e8,World,1,0.000171233
5e6027f12036113753519c82,World,4,0.749914384
5b619b6c5256470001bcf992,World,5,0.999828767
5e35d4a59d323458753819d2,World,1,0.000171233
595b93be7882150001240e21,World,5,0.999828767
5e37b3d7abde98738c0f1e7c,World,4,0.749914384
5e29ada5d441690127fb5748,World,4,0.749914384
5e84b8443f064006f1b5215c,World,5,0.999828767
5dcca657854936945d68eaa9,World,3,0.5
5cd321750316ed0017c81bcd,World,5,0.999828767
5b4d39f2d4c93b00019c8217,World,5,0.999828767
55b9a9b0fdf99b6906d2aba4,World,4,0.749914384
58a43e029a17120001d910d5,World,4,0.749914384
5edeb3b209233c154f4d552a,World,2,0.250085616
5d9f8573ce3daf0015e3e400,World,3,0.5
5de1986c040f531f97eb6092,World,5,0.999828767
5490c822fdf99b71ba910e1a,World,4,0.749914384
5831f08ebfb3b400015a6ad4,World,5,0.999828767
5e6690ca0ef3a301da87b4d9,World,5,0.999828767
5e9b621702bbdc069b2496c4,World,3,0.5
5e6989bc651f7d241449fccf,World,2,0.250085616
5e8537fe23609011fe987ca7,World,4,0.749914384
5ea997837d28170bc5125c56,World,4,0.749914384
5d378df21acda30001e7191e,World,3,0.5
5cc1e9161758c700138de977,World,3,0.5
5c82a8cdfff8430015e9942f,World,4,0.749914384
5c925b0fb138fe0014e4036b,World,1,0.000171233
5e5ab88a43f33029b119a48c,World,2,0.250085616
5e19c8d1477f3b24e0ac5efa,World,4,0.749914384
5a212dcc7b108200011e040c,World,4,0.749914384
5c27f83289f035000174a168,World,5,0.999828767
5ed081544e61f3163c036286,World,3,0.5
5d6d6412f570e000184cf48b,World,5,0.999828767
5bddf0f876219d00014b145e,World,5,0.999828767
5dacf17a6f11e500163e3bc4,World,4,0.749914384
5e4af9e73485dd000c99724e,World,5,0.999828767
5bcb229aa8920a00013060fa,World,5,0.999828767
5b15307351caaf0001228d9b,World,3,0.5
5cb9bc10e50fe5001746c43b,World,4,0.749914384
5a0d9553fe645f0001e9f852,World,4,0.749914384
5c03217b1a20110001e979f0,World,3,0.5
5ec12ad1759b78000a4f9965,World,4,0.749914384
5e552a5e45774651f60e62b3,World,5,0.999828767
5dc1c27fb3e5c212018d9e33,World,5,0.999828767
5ec2f967fa87231315e8b60c,World,5,0.999828767
5e5b0bcc7a584430eb8bea65,World,5,0.999828767
5c971acab18d000001e1afd7,World,4,0.749914384
5e815773285d3883ba2fbbcf,World,5,0.999828767
5eb1bc2b9d57e52f90d13214,World,5,0.999828767
5b5c8d4e10aec90001ed4bee,World,4,0.749914384
5d63179aa3b94d0001da4bb6,World,5,0.999828767
5c742339e621f900163f4543,World,4,0.749914384
583b397f54686200010f1d20,World,5,0.999828767
59dc458f77860e000151240e,World,5,0.999828767
5b76ce43bfc4cb0001f2c4c3,World,4,0.749914384
5e80d8569d1bdf03449b0c2e,World,3,0.5
5e175705cfe8dc000b559793,World,4,0.749914384
5ddae85b393bd3a44d7cbaaa,World,4,0.749914384
5e1797da928b15062260e30e,World,5,0.999828767
5d612ae16512d700159face7,World,2,0.250085616
55ddb84550a1f7000b90d65a,World,3,0.5
5e27868c5cbbcc0b3599574b,World,3,0.5
5c871f91e769f8000178afc8,World,2,0.250085616
5d461284d9b0690001720f6d,World,3,0.5
5e83abb4e0a2e40fd565226d,World,3,0.5
5c28113978fad50001932f58,World,5,0.999828767
5e78bf026d9a62443b9d5b74,World,5,0.999828767
5dba287f9653e80734e335d7,World,5,0.999828767
58f10189738cac000116d3ab,World,3,0.5
5ee3c01c7247c006e9a3f4fd,World,5,0.999828767
59f226a9d6380600018b2923,World,2,0.250085616
5a6f1ccade1f390001dbd8b7,World,5,0.999828767
5e7daa886c123242e86c8138,World,5,0.999828767
5ee64e85c682de3a880579c6,World,4,0.749914384
A1PAY3X73PQ16S,World,5,0.999828767
5c92870723bd7e001870138e,World,3,0.5
5d30a193b2cfe00017231a93,World,4,0.749914384
5d4c7ac3e8ec490018b0050d,World,4,0.749914384
5e84253b26729e1847f16611,World,4,0.749914384
5c70852d7826350001565ce4,World,3,0.5
5c40e7d99d27f00001159a65,World,4,0.749914384
5ab84333f69e940001d8f0af,World,2,0.250085616
5de82c263aa2777a36b996b2,World,4,0.749914384
5dd5db1ded7ea4574c7bc996,World,2,0.250085616
5d8c46cc53b833001a4bf916,World,5,0.999828767
5e606b1eaf84e83c728748d7,World,5,0.999828767
5ec46d59c1c5e016fafe11d6,World,4,0.749914384
5ea90a840928983752c88275,World,3,0.5
5e6ef5fbf14d264ae2ef3867,World,4,0.749914384
5bd9f569eb22f2000183df4e,World,5,0.999828767
5ee6706034f12e3d82d952aa,World,5,0.999828767
5ec6c96f5b660e0f25ea094c,World,4,0.749914384
5e9f55237c0db50bb0a02621,World,5,0.999828767
5ddc516e82a527bc2397e6e1,World,2,0.250085616
59c0782e5364260001dc4740,World,5,0.999828767
5edaf0abba14031b7899eb3f,World,5,0.999828767
5e69987e0873d600084bc920,World,4,0.749914384
5ed0091bd374190b9b04045d,World,3,0.5
5ea9cc7058ebeb11a12e659c,World,4,0.749914384
5761c23632676f0007eb36b3,World,2,0.250085616
5e41d817cfafb807ef94486a,World,3,0.5
5c82656bed1753001581fd1e,World,3,0.5
5ec5a64c306f255ec98d5cc1,World,4,0.749914384
5ebe057674d69c15b1642055,World,5,0.999828767
57d6dd8d6598aa000199188b,World,5,0.999828767
597fe89a1b41a20001749f57,World,3,0.5
5eea5252da0cfc115e24e69b,World,2,0.250085616
5ee3a34e16ad19048aef74f6,World,5,0.999828767
56fdff4ee0f9ff000f19c466,World,5,0.999828767
 5ad4a9f30f5d3900016a4d8b ,World,4,0.749914384
5ec81134ac7d6b2b9ac51453,World,3,0.5
5edfb0770fb0722aa3839b6d,World,2,0.250085616
5b32c0ff975e260001e97d0e,World,2,0.250085616
5ee232f2b970662cfa352567,World,5,0.999828767
5eb52896e034073a7b8aa981,World,4,0.749914384
5cf21b7b2456d90001ee8e40,World,4,0.749914384
5eb02a40b17a8c0868685d32,World,5,0.999828767
5953d01e4d560700016462da,World,4,0.749914384
5c6a36214fbf270001311702,World,5,0.999828767
5ed062703c9248144a334cb4,World,5,0.999828767
5e065bba5a342503b3f3e0bc,World,5,0.999828767
5eaa6339b2e5311e8e020396,World,4,0.749914384
5ede8a971588b310e81f852f,World,4,0.749914384
5e2039ccf0b71e34ef9c60a2,World,5,0.999828767
5e8be450affef10d24343a7f,World,4,0.749914384
5a04869ff2e3460001edad2e,World,3,0.5
5d4a41890e604c00011ade8b,World,4,0.749914384
5d5fa32a0fc94a0001632ac7,World,5,0.999828767
5d344bd3b0f315001a122275,World,3,0.5
5df162b6c76aa6080c4c7694,World,4,0.749914384
546f8a9cfdf99b4a593414ea,World,2,0.250085616
5dc47ddd034b45342d3b2e3a,World,4,0.749914384
5a21b2e1e473b80001baaa09,World,5,0.999828767
5c2d187569ceff00011417de,World,5,0.999828767
5687d85e369319000c269c55,World,5,0.999828767
5e1f938b06121f2be0d1ead4,World,5,0.999828767
5eac6f1aa8b3bb0dcfebeba9,World,5,0.999828767
5eb635754bbde6534e62c05e,World,5,0.999828767
5d7b2e78698dea001853b5ec,World,5,0.999828767
5bfd81fb2feab400014d9060,World,3,0.5
5dd1964987c1fd2082c4d88e,World,5,0.999828767
5d7af4ee784e52001b9b02da,World,5,0.999828767
5e8fa34befd9542a66b02feb,World,5,0.999828767
5e820eb36551aa02fd72e1dc,World,4,0.749914384
5de01c13c3a15e0a03332169,World,5,0.999828767
5ea5d2b8d2bc3308f7af06d5,World,5,0.999828767
59c6305e6a287600011c388d,World,5,0.999828767
57a761c22fc0d400012c9656,World,4,0.749914384
5d83d2f1ae7a8b00017ec6a9,World,3,0.5
56e130548b1c33000a388671,World,3,0.5
5c0f1cf4f3027300014b606f,World,3,0.5
5c92cda483617d0010bef1b8,World,4,0.749914384
5d558ebe886e3f0020e90fce,World,5,0.999828767
5e83d36b6d7daf107aea7a7c,World,3,0.5
5efba90ef81cbe13a3d7df40,World,5,0.999828767
5ec5880e02a64c5b4102561f,World,4,0.749914384
5588d358fdf99b304ee5674f,World,4,0.749914384
5d5c265773125e001af7f4cf,World,5,0.999828767
5ad9cc7ddfcfcb0001e667f3,World,5,0.999828767
5eca36ad460a2b19ab37697b,World,1,0.000171233
5e9ca054511e7a1c5c5640e5,World,5,0.999828767
5e911cfaefd95445d5a6c890,World,4,0.749914384
5bf5ab78f35e0c000101b657,World,4,0.749914384
5800e50de3536e00012840f4,World,5,0.999828767
5e649034feba20212bb729db,World,5,0.999828767
5b16ceb0bdf4e10001630f58,World,5,0.999828767
5e1882adfd7db4158998b5f0,World,3,0.5
5b954f10754b700001f06bf0,World,4,0.749914384
57bb6878eb28030001f7ea94,World,5,0.999828767
5ef165863c30cb15b9c83613,World,5,0.999828767
5e4a1730c94447480594cea4,World,5,0.999828767
5de7f5d27c17f804d007da90,World,5,0.999828767
5e2861fb5c6297029148b635,World,5,0.999828767
5d93c9c410165c0015326102,World,5,0.999828767
5c47d714a8703f0001b6e780,World,3,0.5
5d0e9d1bf403080016411381,World,3,0.5
5e0e66730db8925a55fffbd5,World,4,0.749914384
5e2e9c7388448746ab366b7f,World,5,0.999828767
5d6394518df2870001a74b42,World,5,0.999828767
5eaf02446c144d5e3a4d4562,World,5,0.999828767
5a8891155292b800012316a8,World,5,0.999828767
5eaba4a0bc118a184ac2cd2e,World,5,0.999828767
5eddaaaeb2a4d6ab5be32a02,World,5,0.999828767
5e8421d0df483e18852ff25e,World,5,0.999828767
5b4d31673d01bd0001ec447e,World,5,0.999828767
5eab89102e910016bb0b5414,World,5,0.999828767
5c003b5c2c8cc1000138e25f,World,5,0.999828767
5eb960c022781303ab1ca871,World,5,0.999828767
55f63fc432af740012171ef6,World,4,0.749914384
58066bf52d948b00014ba876,World,5,0.999828767
5e9732d6bafec41daaf8fc30,World,5,0.999828767
5cdcd4ca9f75db0001411660,World,4,0.749914384
5c1c137b0739430001693cf5,World,4,0.749914384
550bb70bfdf99b6853dab45e,World,5,0.999828767
5decaac46e09cf3792805023,World,4,0.749914384
5c454961f5e3bc00014ed20b,World,5,0.999828767
5dce29700ad506063969a4a5,World,2,0.250085616
5ee1327109ae2e4f8e01bd60,World,4,0.749914384
576017836442fa0006cfb7cd,World,4,0.749914384
5ec19dd52abb6a5ce5b9fe05,World,4,0.749914384
5d8927d21571f4001c8ce125,World,3,0.5
5dde8fba82f458000c8c7c75,World,5,0.999828767
5dec1c522911273179e44dbe,World,5,0.999828767
5ed57ec8141d24118731f1bc,World,4,0.749914384
5e3b9b820014e23ad71813c8,World,5,0.999828767
59ad6f1e09709e00013c2ba5,World,5,0.999828767
5d5eeb06d8bcde00162d73f1,World,3,0.5
5ee644b8a00c6d0621d20793,World,5,0.999828767
5e44399336d11f01939401eb,World,5,0.999828767
5ea08654ea87f206588b6b50,World,3,0.5
5de481c2a49875052fcf6dee,World,5,0.999828767
5c935d881754ba001b25697a,World,4,0.749914384
5ea9704edf73440535b5e34d,World,4,0.749914384
5eaa605c7c3cbc1f14421a94,World,5,0.999828767
5eda5c5faf7c7f08a2f68cb7,World,5,0.999828767
5bef87523d79ff0001275154,World,3,0.5
5ea77b0161f86b151f475c8f,World,3,0.5
5d5067b25371ae00191f69c4,World,5,0.999828767
5d78647e4dadc9001a3e34dd,World,5,0.999828767
5591cd21fdf99b63126f6c60,World,5,0.999828767
5aa806e7777df200016088c5,World,5,0.999828767
5ef05a7425018a31e8bb3c68,World,2,0.250085616
5d045502bdeaa5000165e935,World,4,0.749914384
5c4de8f726093e000134ee6e,World,3,0.5
5eb2f1a1ce5ba10ab2c0a042,World,4,0.749914384
5dd1ab5dd3ac2a21600f87b8,World,5,0.999828767
5e935ec0ba38620009a3b0d8,World,5,0.999828767
5e9a567a22a6fa0ee4cf44f1,World,5,0.999828767
5eba34aa6f816b16d72f49e1,World,4,0.749914384
5df97abeabec5d6fcbbc764d,World,5,0.999828767
5c586f5eee248f00016b7fe7,World,5,0.999828767
57656f6c2bfddf000125cce5,World,3,0.5
5e40774a2ee93c2ae0ecad03,World,3,0.5
5e23646fd3ba5760bca7801c,World,4,0.749914384
5eeab761609f0d1df85d61bf,World,4,0.749914384
5e8b835818346405e2571585,World,4,0.749914384
5dd0c43acaee3e187643d32b,World,5,0.999828767
5cfbdcec8483c6001930c1b1,World,3,0.5
5db6ff8c7f9e6b000dd24a19,World,3,0.5
5e2093a7e10aa2000c631268,World,4,0.749914384
5c8676deddda2d00012ad386,World,4,0.749914384
5e876872ca754f08ceb52e9e,World,4,0.749914384
5d4702f04f947a0001181420,World,4,0.749914384
5d62935aacd67c0015b06e8d,World,5,0.999828767
